age,selling_price,km_driven,mileage,engine,max_power,seats
9,540000,60000,15.1,2179,140,7
5,2750000,60000,12.55,2982,168.5,7
6,1000000,112000,15.4,1997,120,7
4,2900000,15000,18.25,1968,187.74,5
5,725000,40000,18.49,1493,100,7
4,975000,36000,28.09,1248,88.5,5
6,355000,60000,21.79,998,67.05,5
14,400000,120000,11.1,2354,158.8,5
7,265000,48000,24.7,796,47.3,5
4,650000,40000,20.14,1498,88,5
5,720000,60000,28.09,1248,88.5,5
6,850000,25000,17.01,1591,121.3,5
7,290000,42000,23.95,998,67.05,5
12,1200000,35000,10.93,2497,204,5
6,600000,90000,18.49,1493,100,7
11,300000,90000,21.1,1248,73.9,5
10,225000,110000,23.08,1461,63.12,5
13,240000,70000,19.3,1248,73.9,5
8,700000,80000,22.32,1582,126.32,5
8,470000,70000,25.2,1248,74,5
6,800000,80000,21.19,1396,88.73,5
10,450000,90000,19.01,1461,108.45,5
15,90000,90000,17.2,1396,53.5,5
12,450000,120000,21.43,1364,87.2,5
5,1465000,62000,11.36,2755,171.5,7
6,925000,79000,19.67,1582,126.2,5
6,1385000,60000,13.68,2393,147.8,7
7,2000000,20000,12.55,2982,168.5,7
18,80000,248200,16.1,1405,70,5
15,300000,110000,10.5,2179,120,7
13,360000,100000,19.3,1248,73.9,5
12,320000,70000,16.2,1493,110,5
28,99000,100000,12.8,1995,52,5
6,780000,50000,24.52,1248,88.5,7
9,620000,139000,20.77,1248,88.76,7
16,100000,120000,13.1,1781,149.5,5
8,210000,35000,16.7,1172,64.1,5
7,375000,80000,15.96,2523,62.1,7
3,786000,7720,20,999,71,7
8,1000000,50000,15.1,2179,140,7
20,120000,60000,20.8,1527,58,5
6,750000,100000,20.8,1461,64.1,5
6,550000,57882,18.6,1197,81.83,5
4,875000,142000,14.1,2179,147.94,5
4,890000,140000,14.1,2179,147.94,5
7,700000,35000,16.02,1373,93.7,7
7,550000,30000,15.96,2523,62.1,7
4,400000,10000,19.83,1198,67,5
7,290000,30000,23.1,998,67.04,5
10,150000,90000,19.09,1396,69,5
7,300000,35000,15.37,1196,73,7
14,221000,35008,21.79,998,67.05,5
5,270000,31100,22.7,799,53.64,5
8,455000,42312,24.4,1120,71,5
11,300000,72000,17.6,1496,88.7,5
8,480000,54891,23.59,1364,67.04,5
4,1000000,30000,22,1582,126.2,5
5,2600000,44000,22.69,1995,190,5
5,1850000,18890,11.36,2755,171.5,7
3,500000,5000,20.3,1086,68,5
9,800000,117000,11.18,2696,184,7
9,1000000,75010,13.73,1995,148,5
9,250000,50000,21.02,1248,88.8,5
10,245000,100000,23.08,1461,63.1,5
3,625000,4337,18.9,1197,82,5
4,560000,14495,18.78,999,75,5
4,680000,8576,18.7,1199,88.7,5
3,700000,30000,28.4,1248,74.02,5
9,220000,80000,23.03,1396,69,5
5,450000,70000,19.09,1405,69.01,5
5,525000,19723,20.3,1199,84,5
13,650000,242000,12.8,2494,102,7
4,5500000,22000,17.09,2993,261.4,4
5,875000,30000,28.4,1248,74.02,5
3,785000,9000,18.6,1197,81.83,5
5,819999,30000,17.5,1199,88.7,5
6,2950000,60000,21.76,1995,188,5
6,1925000,27000,13.68,2393,147.51,7
5,885000,39000,25.5,1498,98.6,5
7,680000,64000,16.05,1499,110.4,5
5,960000,42000,23,1498,98.96,5
10,385000,45000,18.5,1198,86.8,5
3,1650000,15000,17,1956,167.67,5
4,890000,55000,18.49,1493,100,7
7,1275000,64000,11.4,2953,153.86,7
4,6000000,27000,17.09,2993,261.4,4
3,1025000,15000,20.28,1462,103.25,5
6,675000,69000,17.2,1197,103.6,5
5,700000,80000,22,1197,81.8,5
6,780000,60000,22.77,1498,98.59,5
5,1050000,70000,22.32,1582,126.32,5
7,2700000,105000,13.22,2967,241.4,5
6,400000,100000,22.95,1248,74,5
11,400000,100000,15.96,2523,62.1,9
13,85000,90000,19.7,796,46.3,5
4,1300000,35000,17.6,2179,153.86,7
4,819999,11500,18.49,1493,100,7
7,620000,40000,18.49,1493,100,7
4,260000,50000,23.01,999,67,5
6,805000,49900,16.3,1797,147.5,5
7,484999,55380,18.9,1197,82,5
5,2711000,9000,13.6,1999,177,5
4,811000,11000,17,1198,108.5,5
7,575000,50000,19,1199,88.7,5
4,1675000,80000,17.1,1956,170,5
6,645000,11000,14.3,1598,103.5,5
7,2500000,13500,14.74,2993,270.9,5
4,2550000,18000,15.04,1991,183,5
5,2700000,16000,14.74,1991,181.04,5
5,650000,18816,17,1198,73.75,5
5,1748999,33019,13.68,2393,147.8,7
5,925000,18000,15.6,1497,116.3,5
3,894999,9654,19.56,1197,81.8,5
11,175000,11000,23.95,998,67.05,5
10,340000,24300,21.21,1197,81.8,5
6,1525000,42163,11.36,2755,171.5,7
5,810000,47747,28.09,1248,88.5,5
4,1025000,8000,21.5,1497,108.5,5
6,2150000,30000,22.69,1995,190,5
9,910000,70000,12.99,2494,100,8
6,300000,60000,17.88,1405,48.21,5
18,120000,80000,17.3,993,60,5
7,490000,45900,18.6,1197,81.83,5
9,425000,70000,25.8,1498,98.6,5
11,155000,40000,19.7,796,46.3,5
9,490000,90000,12.05,2179,120,8
12,132000,105000,19.7,796,46.3,5
4,750000,30000,22.54,1396,88.76,5
11,225000,20000,18.9,998,67.1,5
11,240000,80000,20.36,1197,78.9,5
18,33351,90000,18.9,998,67.1,5
12,80000,80000,18,995,62,5
18,40000,120000,16.1,796,37,4
3,1100000,50000,21.9,1498,98.6,7
5,2711000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
6,380000,80000,24.4,1120,71,5
11,300000,120000,11.57,2179,138.1,7
8,240000,50000,22.74,796,47.3,5
11,325000,70000,22.9,1248,74,5
6,400000,130000,25.32,1198,77,6
5,800000,50000,21.04,1461,83.8,8
4,950000,80000,23,1498,98.96,5
9,300000,120000,22.9,1248,74,5
2,350000,5000,22.05,796,47.3,5
5,530000,59000,18.15,1198,82,5
9,350000,100000,18.2,1248,73.8,7
14,168000,50000,11,2359,165,5
6,240000,45000,25.17,799,53.3,5
12,220000,80000,19.3,1248,73.9,5
14,110000,80000,18.9,1061,67,5
6,850000,100000,24.3,1248,88.5,5
8,545000,110000,20.77,1248,88.76,7
4,2064000,24000,13.68,2393,147.8,8
4,950000,25000,25.1,1248,88.5,5
9,200000,68697,21.1,814,55.2,5
5,660000,30000,25.2,1248,74,5
9,420000,40000,25.8,1498,98.6,5
12,150000,29000,16.5,1172,65,5
9,175000,68000,25.44,936,57.6,5
4,750000,15000,18.1,1199,88.7,5
8,425000,70000,23.2,1248,73.94,5
7,790000,126000,21.43,1364,87.2,5
11,830000,300000,12.8,2494,102,7
7,650000,94000,24.5,1498,98.6,7
7,780000,129000,21.43,1364,87.2,5
12,180000,55000,19.81,1086,68.05,5
3,869999,40000,23,1498,98.96,5
11,275000,50000,21.12,1248,88.8,5
5,630000,25000,18.6,1197,81.83,5
14,150000,60000,13.4,1794,125,5
6,315000,25000,22.74,796,47.3,5
11,189000,70000,23.57,1396,70,5
8,580000,120000,23.4,1248,74,5
4,825000,35000,24.3,1248,88.5,5
6,650000,60000,14.1,2179,148,7
18,50000,62000,13,1343,90,5
11,200000,120000,16.25,1198,73.9,5
9,135000,120000,15.42,1405,70,7
5,680000,80000,22.54,1396,88.73,5
5,670000,80000,22.54,1396,88.73,5
12,1000000,60000,16.73,1995,218,5
12,240000,80000,20.92,998,67.1,5
8,555000,147279,17,2200,139.01,7
9,455000,98000,20.5,1598,103.5,5
4,750000,25000,28.4,1248,74.02,5
6,700000,90000,26.59,1248,74,5
6,220000,22000,21.9,624,37.48,4
8,160000,120000,25,1396,69,5
9,225000,100000,22.1,1248,76.9,5
14,140000,120000,19.09,1396,69,5
8,600000,70000,23.4,1248,74,5
7,1000000,24700,16,2179,140,7
14,65000,100000,18,995,62,5
3,500000,10000,20.89,1197,81.8,5
5,1100000,88754,16,2179,140,7
5,1150000,43526,16,2179,140,7
10,320000,55885,16.25,1198,75,5
3,950000,16034,21.7,1498,98.96,5
10,250000,156040,20,1399,68,5
18,400000,93415,13.1,2499,141,7
14,1100000,122000,18.48,1995,177,5
5,600000,20000,27.39,1248,74,5
5,509999,46000,22,1197,81.8,5
6,395000,50000,15.41,1598,103.2,5
4,469000,5000,21.79,998,67.05,5
5,250000,42000,24.7,796,47.3,5
11,130000,68519,16.2,995,62.1,5
3,906000,30000,23,1498,98.96,5
11,160000,85000,20,1399,68,5
10,300000,88000,17.5,1298,85.8,5
12,60000,100000,14,796,37.5,5
8,400000,100000,19.1,1197,85.8,5
4,450000,22966,23.84,1199,84.48,5
8,465000,80000,15.96,2523,62.1,7
10,325000,80000,22.9,1248,74,5
14,150000,70000,19.7,796,46.3,5
8,250000,2350,21.1,814,55.2,5
11,175000,50000,19.7,796,46.3,5
12,175000,58000,19.7,796,46.3,5
16,150000,80000,16.9,1497,100,5
4,797000,60000,16.5,1493,70,7
3,800000,35000,18.6,1197,81.86,5
3,750000,59872,15.96,2523,62.1,7
11,400000,140000,13.5,2179,115,5
10,160000,110000,19.7,796,46.3,5
6,700000,91182,15.96,2523,62.1,7
12,160000,60000,19.7,796,46.3,5
10,400000,100000,21.27,1396,88.76,5
9,451000,120000,23.59,1364,67.06,5
20,40000,80000,16.1,796,37,4
10,300000,70000,21.12,1248,88.8,5
5,421000,59500,23.1,998,67.04,5
6,950000,45000,24.3,1248,88.5,5
11,395000,75500,23,1396,90,5
6,950000,46000,24.3,1248,88.5,5
9,270000,60000,22.74,796,47.3,5
13,360000,60000,15,1396,100,5
14,235000,152500,17.8,1248,75,5
8,1850000,60000,13,2143,201.1,5
7,1900000,130000,12.55,2982,168.5,7
5,550000,23456,18.9,1197,82,5
7,1225000,39000,16,2179,140,7
5,700000,15000,17.5,1199,88.7,5
5,1650000,69123,17.1,1956,170,5
10,376000,26000,19.4,1198,86.8,5
5,875000,77524,22.7,1498,89.84,5
8,459999,40523,18.5,1197,82.85,5
4,755000,39000,28.4,1248,74,5
3,6223000,7800,15.26,1798,187.74,5
3,5923000,11500,15.26,1798,187.74,5
3,6523000,23600,15.26,1798,187.74,5
12,1050000,220000,11.5,2982,171,7
7,1050000,120000,15.1,2179,140,7
4,800000,25000,21.4,1197,83.1,5
7,600000,31000,25.2,1248,74,5
5,530000,42000,21.4,1197,83.1,5
7,450000,80000,20.85,1197,83.14,5
11,235000,60000,20.92,998,67.1,5
9,550000,240000,23.4,1248,74,5
9,395000,35000,14.3,1598,103.5,5
4,450000,35000,20.3,1199,84,5
3,600000,5000,20,999,72,7
6,610000,110000,24.3,1248,88.5,5
5,690000,20000,18.6,1197,81.83,5
4,790000,15000,17,1198,108.5,5
8,254999,40000,20.92,998,67.1,5
6,500000,41000,18.7,1199,88.7,5
11,340000,100000,13.6,2523,63,7
14,150000,120000,12.2,1948,68,9
15,245000,110000,13.6,2523,63,7
7,515000,120000,20.34,1498,103.2,5
14,122000,60000,12.8,1995,52,5
13,160000,35000,19.81,1086,68.05,5
15,110000,120000,19.7,796,46.3,5
8,360000,70000,25.2,1248,74,5
11,260000,90000,16.2,1493,110,5
15,128000,60000,19.7,796,46.3,5
7,600000,80000,23.9,1582,126.2,5
12,800000,151000,11.5,2982,171,7
3,675000,25000,28.4,1248,74.02,5
7,1000000,24700,16,2179,140,7
14,65000,100000,18,995,62,5
3,500000,10000,20.89,1197,81.8,5
12,300000,50000,15,1586,104.68,5
13,125000,80000,16.1,796,37,4
5,550000,25000,18.9,1197,82,5
15,150000,80000,19.7,796,46.3,5
5,891000,80000,15.4,2179,120,7
7,1050000,70000,12.99,2494,100.6,7
4,750000,15000,21.1,998,100.5,5
10,380000,27500,18.5,1197,82.9,5
9,800000,110000,12.99,2494,100.6,8
12,200000,120000,15.7,1390,75,5
6,700000,70000,28.09,1248,88.5,5
20,229999,290000,13.1,2446,75,10
12,300000,74000,12.8,2354,177.6,5
7,670000,120000,24.2,1498,98.6,7
15,210000,140000,17.7,1497,78,5
5,370000,40000,20.89,1197,81.8,5
3,600000,20000,21.4,1197,83.1,5
2,810000,15000,24.3,1248,88.5,5
3,346000,16000,23.84,1199,84,5
17,55000,130000,13,1343,90,5
10,250000,118000,13.93,2179,138.03,7
16,120000,44000,16.1,1298,88.2,5
9,600000,50000,20.77,1248,88.8,7
6,330000,60000,15.37,1196,73,5
8,400000,147000,18.6,1197,81.83,5
18,100000,40000,16.8,1405,62,5
8,450000,100000,19.1,1197,85.8,5
5,800000,55000,24.52,1248,88.5,7
7,340000,40000,27.62,793,47,5
12,225000,64000,21.1,1248,73.9,5
20,55000,100000,17.3,993,60,5
6,900000,50000,24.52,1248,88.5,7
8,2500000,30000,9,1984,181,5
4,465000,30000,20.51,998,67.04,5
18,70000,150000,17.3,993,60,5
6,400000,24177,17.57,1193,88.7,5
10,185000,80000,16.1,1405,70,5
16,140000,150000,18.9,998,67.1,5
7,415000,120000,21.04,1461,83.8,7
10,532000,121779,12.05,2179,120,8
5,600000,56000,27.39,1248,74,5
14,150000,100000,15,1586,104.68,5
4,459999,12000,20.4,1197,81.8,5
5,800000,15381,24.3,1248,88.5,5
11,310000,5000,13.6,2523,63,7
8,475000,40000,19.01,1461,108.5,5
6,310000,35000,26.6,998,58.16,5
4,350000,10000,23.95,998,67.05,5
3,1800000,10000,16,2179,140,7
4,640000,25000,22,1197,81.8,5
5,350000,50000,20.51,998,67,5
4,600000,30000,17,1198,108.5,5
7,575000,23000,23.9,1582,126.2,5
3,974000,15000,16.55,2498,105,6
4,445000,5000,20.51,998,67,5
7,580000,15000,20.77,1248,88.76,7
2,1050000,20000,22.1,1396,88.7,5
7,600000,50000,22.77,1498,98.59,5
5,370000,40000,18.16,1196,86.8,5
15,150000,70000,18.2,1061,64,5
5,483000,15000,23.1,998,67.04,5
6,470000,10000,18.9,1197,82,5
4,950000,25000,24.3,1248,88.5,5
9,450000,50000,17.01,1591,121.3,5
11,345000,70000,17.6,1496,88.7,5
2,600000,5000,20.89,1197,81.8,5
13,300000,60000,19,998,66.1,5
15,160000,74800,18.2,998,67.1,5
18,120000,80000,16.1,796,37,4
10,220000,270000,21.94,1196,61.7,5
4,340000,120000,20.3,998,68.05,5
15,138000,120000,17.7,1497,78,5
12,231000,80000,17.5,1298,85.8,5
9,800000,120000,15.1,2179,140,7
3,960000,20000,17,1197,108.6,5
13,120000,70000,18.9,1061,67,5
10,270000,40000,18.9,998,67.1,5
11,200000,100000,21.1,1197,85.8,5
10,328000,123000,18.6,1197,85.8,5
10,432000,77000,22.32,1582,126.32,5
3,565000,7000,18.78,999,75,5
5,390000,70000,15.37,1196,73,5
5,600000,30000,25.83,1498,99,5
11,250000,120000,23,1396,90,5
11,165000,70000,18,995,62,5
11,421000,105000,17,1497,118,5
10,225000,109322,16.36,1495,93.7,5
9,350000,120000,21.64,1461,84.8,5
4,1757000,24000,17.1,1956,170,5
7,600000,70000,27.39,1248,74,5
4,515000,35000,24,1199,83.81,5
23,80000,80000,16.1,796,37,4
5,800000,70000,23.65,1248,88.5,5
18,120000,100000,10.5,2179,120,7
5,2711000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
5,475000,40000,20.51,998,67.04,5
7,400000,20000,20.51,998,67,5
11,300000,60000,20.3,1248,75,5
11,400000,475000,13.5,2179,115,5
13,235000,70000,17.3,1061,64,5
7,350000,40000,20.51,998,67.04,5
5,625000,34000,28.4,1248,74.02,5
8,525000,120000,15.1,2179,140,7
4,550000,10000,20.3,1199,84,5
7,550000,80000,15.96,2523,62.1,7
16,200000,100000,17.7,1497,78,5
11,350000,120000,13,2489,95,8
16,220000,100000,17.7,1497,78,5
6,412000,25000,18.9,1197,82,5
13,126000,52000,18.9,1061,67,5
9,430000,63000,23.4,1248,74,5
13,130000,90000,19,998,66.1,5
5,350000,60000,23.84,1199,84,5
11,220000,35000,19.7,796,46.3,5
11,380000,80000,13.6,2523,63,7
12,200000,110000,20,1399,68,5
7,2000000,20000,12.55,2982,168.5,7
7,610000,90000,22.77,1498,98.59,5
6,2500000,30000,15.71,1998,189,5
5,620000,61000,26.59,1248,74,5
9,150000,66000,14.7,796,37,8
4,450000,80000,20.62,1198,67,7
5,1150000,27000,19.67,1582,126.2,5
4,500000,60000,18.15,1198,82,6
11,246000,139000,18.9,998,67.1,5
5,400000,60000,21.94,1196,61.7,5
14,65000,10000,16.1,796,37,4
6,725000,30000,21.7,1498,98.96,5
8,736000,125000,22.32,1582,126.32,5
4,700000,45000,28.4,1248,74.02,5
11,150000,30000,18,995,62,5
12,180000,80500,19.7,796,46.3,5
8,409999,200000,23.59,1364,67.04,5
9,550000,60000,15.96,2523,62.1,7
18,50000,18000,16.1,796,37,4
16,80000,110000,20.8,1527,58,5
17,110000,90000,19.7,796,46.3,5
16,180000,120000,17.7,1497,78,5
5,605000,127000,28.4,1248,74.02,5
5,800000,70000,24.52,1248,88.5,7
11,350000,116500,23,1396,90,5
10,300000,120000,18.5,1197,82.85,5
14,160000,100000,13.9,1599,103.2,5
11,225000,90000,20,1399,68,5
13,1025000,120000,12.07,2967,241.4,7
5,1300000,40000,17.6,2179,153.86,7
4,560000,18000,21.66,1498,108.62,5
5,650000,70000,24.3,1248,88.5,5
4,1150000,29000,15.1,2179,152.87,7
6,480000,65755,21.4,1197,83.1,5
3,960000,2600,23,1498,98.96,5
5,1050000,46000,16,2179,140,7
5,310000,15000,21.1,814,55.2,5
8,500000,60000,23.4,1248,74,5
5,350000,15500,23.95,998,67.1,5
7,365000,120000,25.8,1498,98.6,5
14,165000,120000,14.8,1998,68,5
15,100000,120000,14.6,2956,63,10
15,240000,80000,13.6,2523,63,7
3,925000,40000,17.3,1497,121,7
4,590000,15000,18.16,1196,86.8,5
9,525000,110000,13.7,2179,138.1,7
8,720000,80000,12.99,2494,100.6,8
5,850000,50000,19.6,1461,108.45,5
12,490000,110000,11.79,2179,120,8
9,325000,100000,25.8,1498,98.6,5
3,1200000,20000,22,1582,126.2,5
10,450000,135000,15.96,2523,62.1,7
8,300000,50700,19.09,1405,69.01,5
9,365000,70000,22.07,1199,73.9,5
15,500000,120000,11.7,1796,178,5
8,900000,112000,12.99,2494,100.6,8
4,700000,35000,24,1186,73.97,5
5,880000,50000,19.6,1461,108.45,5
8,700000,121000,12.99,2494,100.6,7
13,380000,120000,12.05,2179,120,7
16,150000,90000,13.4,1794,125,5
8,235000,70000,26.3,998,67.1,5
4,320000,20000,23.01,999,67,5
7,550000,60000,20.45,1461,83.8,5
6,3200000,40000,18.12,1995,190,5
9,750000,440000,12.99,2494,100.6,7
5,645000,60000,18.49,1493,100,7
7,300000,110000,20.51,998,67.04,5
6,580000,152000,21.19,1396,88.73,5
11,220000,220000,17,1197,80,5
9,451000,70000,15.96,2523,62.1,7
4,850000,50000,17,1198,108.5,5
11,300000,125000,19.3,1248,73.9,5
6,350000,60000,18.16,1196,86.8,5
8,300000,90000,21.94,1196,63,5
5,390000,30000,21.94,1196,63,5
6,1200000,90000,12.99,2494,100.6,8
5,550000,20000,17,1198,73.75,5
10,300000,110000,22.9,1248,74,5
10,300000,150000,20.54,1598,103.6,5
10,350000,110000,23,1396,90,5
7,880000,120000,19.67,1582,126.2,5
12,160000,120000,13.2,1495,93.7,5
10,250000,80000,15.3,2956,83.8,7
6,660000,110000,21.19,1396,88.73,5
7,450000,40000,17.57,1193,88.7,5
10,400000,110000,19.7,1598,103.6,5
3,1300000,20000,16.36,2179,120,7
9,229999,230000,20,1399,68.1,5
12,140000,60000,18.6,1199,79.4,5
10,195000,35000,19,998,67.1,5
7,500000,45000,17.19,1197,81.86,5
10,60000,45000,25.4,624,38,4
6,400000,25000,17.57,1193,88.7,5
8,400000,10000,18.6,1197,81.83,5
4,380000,19000,20.51,998,67.04,5
3,579000,10000,21.4,1197,83.1,5
3,400000,25000,18.15,1198,82,6
10,270000,30000,20.36,1197,78.9,5
8,500000,90000,15.96,2523,62.1,7
5,475000,20000,23.84,1199,84,5
4,850000,48000,19.87,1461,83.14,5
13,475000,120000,12.05,2179,120,7
10,370000,210000,19.3,1248,73.9,5
12,187000,200400,19.81,1086,68.05,5
14,195000,110000,20.36,1197,78.9,5
8,459999,38000,13.93,2179,138.03,7
18,135000,90000,13.4,1794,125,5
5,850000,43000,24.52,1248,88.5,7
4,500000,25000,20.3,1086,68,5
6,385000,26000,20.51,998,67.04,5
16,135000,120000,16.8,1493,110,5
14,120000,70000,19.7,796,46.3,5
16,200000,60000,11.9,2354,144,5
15,200000,120000,13.93,2956,138.1,7
6,700000,20000,20.73,1373,91.1,5
9,290000,25000,23.57,1396,70,5
5,725000,60000,28.4,1248,74.02,5
14,200000,80000,12.2,1948,68,10
8,155000,80000,16.8,796,34.2,8
3,690000,1303,17.8,1198,86.7,5
4,3975000,31800,17.01,1968,188,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
5,4100000,17000,9.5,3604,280,5
6,2000000,68089,19.16,2494,157.7,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
4,2475000,2000,16.8,1984,150,5
3,5200000,17000,15,1991,194.4,5
3,4500000,21000,12.83,1999,148.31,7
5,6000000,37000,13.5,2987,254.79,5
4,4000000,10000,22.48,1995,187.74,5
3,1125000,3500,18.15,998,118.35,5
6,1898999,46000,18.25,1968,187.74,5
5,1650000,52000,12,2354,187.4,5
11,280000,20000,18.6,1197,85.8,5
3,450000,25000,20.3,1199,84,5
16,135000,70000,15.9,1298,85,5
8,650000,40000,15.1,2179,140,7
2,650000,7300,21.01,1197,81.8,5
4,750000,25000,28.09,1248,88.5,5
12,150000,100000,19.7,796,46.3,5
5,500000,35000,25.32,1198,77,6
9,425000,80000,22.32,1582,126.32,5
12,260000,60000,20.36,1197,78.9,5
8,400000,110000,20.14,1498,88.8,5
5,575000,70000,22.54,1396,88.73,5
14,175000,40000,0,1086,62,5
12,250000,90000,21.4,1586,103.3,5
10,400000,95000,19.7,1598,103.6,5
11,350000,200000,13.6,2523,63,7
7,484999,30000,25.2,1248,74,5
7,484999,30000,25.2,1248,74,5
9,350000,70000,20.14,1498,88.5,5
8,1400000,80000,12.55,2982,168.7,7
10,250000,100000,19.3,1248,73.9,5
5,655000,70000,28.4,1248,74.02,5
6,500000,30000,27.3,1498,98.6,5
6,300000,15000,18.6,1199,76.8,5
4,650000,21000,25.83,1498,99,5
8,300000,35000,20.52,1197,81.8,5
6,475000,25000,18.7,1199,88.7,5
5,450000,30000,23.84,1199,84,5
3,754000,10000,28.4,1248,74.02,5
9,300000,40000,20.36,1197,78.9,5
8,250000,25000,21.1,814,55.2,5
4,725000,15000,28.4,1248,74.02,5
14,95000,70000,19.7,796,46.3,5
4,475000,7800,20.3,1086,68,5
8,575000,55000,14,2179,138.1,7
6,350000,30000,23.84,1199,84,5
9,330000,125000,15.96,2523,62.1,7
6,482000,50000,20.4,1197,81.8,5
5,625000,40000,22.77,1498,98.59,5
5,380000,30000,23.84,1199,84,5
6,310000,30000,18.6,1199,76.8,5
13,280000,35000,17.5,1298,85.8,5
4,900000,30000,14.99,1498,104.5,5
12,250000,60000,18.9,1061,67,5
5,750000,39000,17.01,1591,121.3,5
3,420000,15000,23.01,999,67,5
3,670000,5000,19.5,1199,88.76,5
6,420000,9750,19.81,1086,68.05,5
6,1800000,110000,13.68,2393,147.8,7
4,900000,35000,17.5,1199,88.7,5
7,1200000,10000,15.1,2179,140,7
19,195000,157138,10.5,2179,120,7
15,185000,120000,16.8,1493,110,5
14,185000,110000,19.81,1086,68.05,5
4,1525000,46000,15.1,2179,152.87,7
16,215000,102000,16.1,1298,88.2,5
7,210000,50000,22.74,796,47.3,5
6,1700000,110000,13.68,2393,147.8,7
13,530000,285000,12.8,2494,102,8
7,800000,50000,17.4,1497,117.3,5
8,570000,70000,25.2,1248,74,5
10,350000,120000,21.5,1248,88.8,5
11,350000,93000,21.9,1396,90,5
4,750000,50000,16.5,1493,70,7
11,160000,100000,15.37,1196,73,7
12,150000,70000,15.7,1405,70,5
3,562000,5000,18.9,1197,81.86,5
10,290000,27000,20.36,1197,78.9,5
8,600000,122000,15.1,2179,140,7
7,401000,74000,24.4,1120,71,5
3,750000,6500,21.21,1197,81.8,5
15,240000,80000,13.6,2523,63,7
10,229999,50000,20.92,998,67.1,5
9,500000,50000,15.96,2523,62.1,7
12,350000,80000,11.96,1298,80,8
4,217000,25000,22.7,799,53.64,5
4,670000,35000,22.71,1461,84.8,5
11,225000,30000,20.92,998,67.1,5
2,737000,10000,18.76,1462,103.26,5
8,300000,80000,23.1,998,67.04,5
14,85000,120000,17,1405,70,5
12,195000,120000,16.2,1493,110,5
5,675000,127991,25.5,1498,98.6,5
23,150000,198000,14.8,1998,68,5
12,290000,65000,15.64,1193,64.1,5
4,889000,20000,28.09,1248,88.5,5
6,400000,60000,17,1198,73.75,5
4,390000,13120,25.17,799,53.3,5
5,1550000,87500,17.1,1956,170,5
8,600000,125000,22.32,1582,126.32,5
4,800000,25000,17.4,1197,81.86,5
9,600000,120000,20.77,1248,88.8,7
7,795000,35000,17.01,1591,121.3,5
6,735000,25000,22.54,1396,88.73,5
17,250000,120000,16.4,1896,90,5
4,400000,25000,24.04,999,67,5
8,395000,140000,14,2489,95,8
17,130000,79000,13.1,1493,82,5
7,600000,125000,21.04,1461,83.8,8
6,720000,80000,21.19,1396,88.73,5
11,450000,110000,16.8,1497,116.4,5
12,220000,80000,16.2,1493,110,5
8,545000,100000,22.32,1582,126.32,5
11,370000,100000,20.54,1598,103.6,5
12,450000,78000,13.6,2523,63,7
4,750000,15000,17.4,1197,81.86,5
7,1100000,70000,15.4,2179,120,7
3,711000,5000,21.4,1197,83.1,5
6,285000,75000,23.95,998,67.05,5
2,749000,5500,21.01,1197,81.8,5
6,550000,80000,19.64,1461,108.45,5
12,300000,120000,19.3,1248,73.9,5
5,625000,70000,27.39,1248,74,5
5,650000,80000,17.19,1197,81.86,5
8,575000,120000,22.32,1582,126.32,5
6,631000,75000,26.59,1248,74,5
