airbnb_id,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month
30746110,228557201,01/12/2018,,,f,,4,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.4178,-99.06327,Private room in apartment,Private room,2,1 shared bath,1,1,250,1,7,156,3,100,9,10,10,10,f,0.11
30747386,230099363,10/12/2018,within an hour,1,f,,1,['phone'],t,f,19.44326,-99.20203,Entire apartment,Entire home/apt,4,2 baths,2,2,1173,2,14,5,37,99,10,10,10,10,t,1.29
30747387,44603483,19/09/2015,,,f,Del Valle,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,19.38188,-99.16654,Private room in apartment,Private room,2,1 shared bath,1,1,300,1,20,364,1,100,10,10,10,10,t,0.04
30748670,4296667,01/12/2012,within an hour,1,t,Condesa,81,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41399,-99.17802,Entire house,Entire home/apt,8,2.5 baths,4,5,2322,1,1125,337,112,97,10,10,10,10,f,3.96
30751377,230123121,11/12/2018,,,f,,1,"['email', 'phone']",t,f,19.27424,-99.1268,Private room in apartment,Private room,2,1 private bath,1,1,250,1,1125,90,0,,,,,,t,
30752906,205265986,26/07/2018,,,f,,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.3513,-99.12394,Private room in apartment,Private room,3,1 shared bath,1,2,600,3,1125,364,0,,,,,,f,
30753111,164186956,25/12/2017,within an hour,1,t,Condesa,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41203,-99.17773,Private room in apartment,Private room,2,1 shared bath,1,1,567,1,1125,351,157,99,10,10,10,10,t,5.43
30765315,158075718,09/11/2017,within an hour,1,f,Del Valle,10,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.44417,-99.20618,Entire condominium,Entire home/apt,4,1 bath,2,2,900,1,1125,122,46,89,9,10,10,10,t,1.61
30765984,230208582,11/12/2018,,,f,,1,"['email', 'phone']",t,f,19.346,-99.14854,Entire house,Entire home/apt,4,2 baths,2,2,1097,2,30,147,46,95,10,10,10,10,f,1.67
30768613,128783972,03/05/2017,within an hour,1,f,,4,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41071,-99.16488,Entire apartment,Entire home/apt,2,1 bath,2,6,679,3,1125,319,15,94,10,10,10,10,t,0.54
30771124,137377215,27/06/2017,within an hour,1,f,Niños Heroes de Chapultepec,4,"['email', 'phone', 'facebook']",t,f,19.38316,-99.14347,Entire apartment,Entire home/apt,5,1 bath,2,3,500,2,1125,294,59,96,10,10,10,10,t,2.08
30771837,168432036,17/01/2018,within an hour,0.71,f,Hipódromo,6,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.41137,-99.16396,Entire apartment,Entire home/apt,4,2 baths,2,2,1390,2,30,245,76,96,9,10,10,10,f,2.64
30772890,5539080,19/03/2013,within a few hours,1,f,Polanco,16,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.37969,-99.17864,Entire apartment,Entire home/apt,4,2.5 baths,1,2,1200,5,1125,176,14,99,10,10,10,10,f,0.49
30794418,78871360,20/06/2016,a few days or more,0.46,f,Hipódromo,3,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,19.40572,-99.1696,Private room in house,Private room,1,1 shared bath,1,1,220,2,1125,0,22,97,10,10,10,10,f,0.76
30795435,230256003,11/12/2018,within an hour,1,f,,1,"['email', 'phone']",t,f,19.30192,-99.16907,Private room in house,Private room,2,1 shared bath,1,1,203,1,7,180,1,100,10,10,10,10,t,0.04
30796211,3919211,19/10/2012,within an hour,1,f,Condesa,42,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']",t,t,19.39198,-99.17497,Entire apartment,Entire home/apt,4,2 baths,2,2,898,2,1125,70,82,98,10,10,10,10,t,2.9
30797399,152516068,28/09/2017,within a day,0.5,f,Coapa,1,"['email', 'phone']",t,f,19.28463,-99.13333,Entire apartment,Entire home/apt,1,1.5 baths,1,1,450,1,1125,365,2,60,6,6,8,9,t,0.07
30798529,46736744,16/10/2015,within a few hours,1,f,Roma Sur,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.40783,-99.16808,Casa particular,Entire home/apt,4,1 bath,1,2,763,2,1125,48,51,96,10,10,10,10,t,1.79
30801007,52449189,27/12/2015,within an hour,1,f,,8,"['email', 'phone', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.34378,-99.24213,Private room in house,Private room,2,1 private bath,1,1,799,3,30,365,0,,,,,,t,
30814014,25639397,05/01/2015,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42785,-99.16336,Entire apartment,Entire home/apt,2,1 bath,1,1,1057,3,7,89,0,,,,,,f,
30824595,11288823,14/01/2014,a few days or more,0,f,Roma Norte,1,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'work_email']",t,t,19.41789,-99.1723,Private room in apartment,Private room,2,1 shared bath,1,1,450,2,31,179,3,100,10,10,10,10,f,0.11
30825311,154119775,10/10/2017,a few days or more,0,f,Del Valle,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.37224,-99.16671,Private room in apartment,Private room,2,2 baths,2,2,639,2,1125,363,8,95,10,10,10,10,f,0.28
30827169,230560651,13/12/2018,within an hour,1,f,Del Valle,0,"['email', 'phone']",t,f,19.39597,-99.17078,Private room in apartment,Private room,2,1.5 shared baths,1,1,250,3,15,3,2,100,9,10,10,10,t,0.1
30828383,53645758,06/01/2016,within an hour,1,t,Santa Cruz Atoyac,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.36503,-99.16003,Entire apartment,Entire home/apt,4,1 bath,2,2,1197,1,1125,67,31,98,10,10,10,10,f,1.26
30829489,10592410,12/12/2013,,,t,Coyoacán,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.35359,-99.16756,Entire guest suite,Entire home/apt,3,1 bath,1,2,700,3,1125,215,10,98,10,10,10,10,f,0.35
30852890,229728367,08/12/2018,a few days or more,0,f,,3,"['email', 'phone']",t,f,19.38753,-99.14942,Entire apartment,Entire home/apt,2,1.5 baths,2,2,242,1,60,365,0,,,,,,t,
30853727,230681212,14/12/2018,,,f,,1,"['email', 'phone']",t,f,19.44996,-99.17941,Private room in apartment,Private room,2,1 shared bath,1,1,399,1,7,179,4,95,9,10,10,10,t,0.15
30854213,20667217,28/08/2014,within an hour,1,t,San Rafael,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.43742,-99.16333,Entire apartment,Entire home/apt,2,1 bath,1,1,938,15,360,302,11,89,9,10,9,9,f,0.4
30854384,230683747,14/12/2018,,,f,,1,['phone'],t,f,19.46582,-99.17543,Private room in apartment,Private room,2,1 private bath,1,1,360,2,30,364,1,100,10,10,10,10,f,0.04
30859823,156455377,27/10/2017,within an hour,1,f,Condesa,12,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41313,-99.17817,Private room in guest suite,Private room,2,2 shared baths,1,1,339,1,1125,363,141,91,9,10,10,10,t,4.88
30865440,230727206,14/12/2018,within an hour,1,t,,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.39035,-99.17489,Private room in tiny house,Private room,1,1 private bath,1,1,250,1,30,30,21,99,10,10,10,10,t,0.74
30865606,230733404,15/12/2018,within a few hours,1,t,Buenavista,1,"['email', 'phone']",t,f,19.44054,-99.15112,Entire condominium,Entire home/apt,2,1 bath,1,1,650,3,30,179,17,100,10,10,10,9,f,0.6
30881362,20119447,16/08/2014,within an hour,0.9,t,Roma Norte,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.42083,-99.16172,Entire apartment,Entire home/apt,2,1 bath,1,1,585,3,1125,357,21,94,9,10,10,10,t,0.74
30892306,142221140,24/07/2017,within an hour,1,f,,1,"['email', 'phone', 'facebook', 'reviews']",t,f,19.3779,-99.16502,Entire apartment,Entire home/apt,2,1 bath,1,1,450,2,1125,60,29,94,9,10,10,10,f,1.08
30893635,230877822,16/12/2018,,,f,Polanco,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43,-99.19324,Entire apartment,Entire home/apt,6,3.5 baths,3,3,3500,3,1125,0,10,98,10,10,10,10,f,0.38
30893969,230879718,16/12/2018,,,f,Paulino Navarro/Vista Alegre,1,"['email', 'phone']",t,f,19.41293,-99.13436,Private room in apartment,Private room,1,1 shared bath,1,1,400,2,30,0,0,,,,,,f,
30903464,213410024,03/09/2018,,,f,,1,"['email', 'phone', 'offline_government_id', 'government_id', 'work_email']",t,t,19.47865,-99.13381,Private room in serviced apartment,Private room,2,1 shared bath,1,1,250,1,1125,88,17,91,9,10,10,10,f,0.59
30904133,80376007,27/06/2016,,,f,,1,"['email', 'phone', 'facebook', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.31725,-99.21925,Private room in guest suite,Private room,1,1 bath,1,0,232,1,1125,345,9,100,10,10,10,10,t,0.33
30906491,1694062,03/02/2012,a few days or more,0,f,Coyoacán,2,"['email', 'phone', 'google', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.35488,-99.15323,Entire apartment,Entire home/apt,4,1 bath,2,2,968,2,7,179,7,97,9,10,10,10,f,0.25
30907106,186169385,24/04/2018,,,f,Polanco,2,"['email', 'phone']",t,f,19.43405,-99.20682,Shared room in condominium,Shared room,2,1 shared bath,1,1,650,1,7,0,1,100,10,10,10,10,f,0.04
30908617,17504736,01/07/2014,,,t,,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,19.40291,-99.17253,Private room in apartment,Private room,2,1 private bath,1,1,395,2,31,88,9,98,10,10,10,10,f,0.32
30911456,231008006,16/12/2018,within an hour,1,t,,1,['phone'],t,f,19.36211,-99.16145,Entire apartment,Entire home/apt,5,2 baths,2,3,850,2,1125,290,44,99,10,10,10,10,f,1.54
30913541,60840234,28/02/2016,within an hour,1,f,,1,"['email', 'phone']",t,f,19.39657,-99.255,Entire condominium,Entire home/apt,4,2.5 baths,2,2,3500,3,1125,89,0,,,,,,f,
30914643,16868255,16/06/2014,within an hour,1,t,Centro Histórico,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.43086,-99.14251,Entire apartment,Entire home/apt,3,1 bath,1,2,442,2,60,264,62,95,10,10,10,10,f,2.18
30914831,228306830,29/11/2018,,,f,Juárez,2,"['email', 'phone']",t,f,19.42408,-99.1712,Private room in apartment,Private room,2,1 shared bath,1,1,350,2,1125,365,3,73,7,7,9,10,f,0.11
30921822,160337152,27/11/2017,a few days or more,0,f,,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.46496,-99.15452,Private room in condominium,Private room,2,1 private bath,1,1,420,2,1125,57,15,96,10,10,10,9,f,0.55
30923859,64117924,23/03/2016,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.40615,-99.1692,Private room in apartment,Private room,2,2.5 baths,1,1,499,2,15,88,10,98,10,10,10,10,f,0.35
30928202,120991330,16/03/2017,within a few hours,1,f,Tlateloco,6,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.45385,-99.14287,Private room in apartment,Private room,2,1 shared bath,1,1,350,1,1125,364,16,83,7,9,9,10,f,0.56
30928323,68320131,21/04/2016,within an hour,1,f,San Rafael,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.4384,-99.15921,Entire condominium,Entire home/apt,5,2 baths,2,3,850,1,1125,0,40,98,10,10,10,10,t,1.86
30929562,59206796,17/02/2016,within an hour,0.88,f,Juárez,5,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43658,-99.08618,Private room in apartment,Private room,4,1 shared bath,1,2,313,1,1125,125,94,85,9,9,9,10,t,3.26
30935056,36138409,18/06/2015,within an hour,1,t,Ciudad de Los Deportes,7,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.38212,-99.18135,Entire apartment,Entire home/apt,2,1 bath,1,1,1050,1,1125,151,3,93,9,10,10,10,f,0.11
30936325,133030472,01/06/2017,,,f,,1,"['email', 'phone']",t,f,19.28749,-99.21753,Private room in house,Private room,4,2.5 baths,1,2,350,1,6,87,13,91,9,9,9,10,f,0.46
30940030,176279839,02/03/2018,within an hour,1,t,Xoco,2,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.37687,-99.16077,Entire apartment,Entire home/apt,2,1 bath,1,2,1050,5,186,87,32,100,10,10,10,10,t,1.13
30954061,227691930,26/11/2018,,,f,,1,"['email', 'phone']",t,f,19.43568,-99.16881,Shared room in guest suite,Shared room,1,1 shared bath,1,1,599,1,1125,89,0,,,,,,t,
30955939,14172568,11/04/2014,within an hour,1,t,Roma Norte,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.42437,-99.15452,Entire apartment,Entire home/apt,4,1 bath,2,2,1600,1,7,118,36,97,10,10,10,10,f,1.29
30956554,203806477,20/07/2018,within an hour,1,f,Del Valle,4,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.38095,-99.16003,Private room in condominium,Private room,2,1 private bath,1,1,299,1,180,0,8,88,9,9,9,9,t,0.31
30958098,27449159,09/02/2015,within an hour,1,t,,21,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.36251,-99.28485,Entire condominium,Entire home/apt,4,2.5 baths,2,3,892,2,1125,186,13,98,10,10,10,10,f,0.46
30958165,22782422,21/10/2014,within a day,0.5,f,Hipódromo,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.41426,-99.1686,Entire apartment,Entire home/apt,3,1 bath,2,2,2800,3,1125,334,2,100,10,10,9,10,f,0.07
30961846,126106513,16/04/2017,within an hour,1,t,Juárez,20,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.43778,-99.13806,Entire loft,Entire home/apt,4,1 bath,1,1,630,1,190,331,122,95,10,10,6,8,t,4.29
30965631,53361285,04/01/2016,within an hour,1,f,Hipódromo,62,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.41842,-99.15666,Entire apartment,Entire home/apt,6,2 baths,3,4,1351,1,1125,0,57,93,9,9,10,10,t,2.01
30967436,230992075,16/12/2018,within a few hours,1,t,,5,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.29169,-99.15554,Room in aparthotel,Private room,3,1 private bath,1,1,845,2,1125,128,19,96,9,10,9,10,t,0.79
30982954,95204356,14/09/2016,,,f,,2,"['email', 'phone', 'reviews', 'work_email']",t,f,19.42753,-99.09402,Private room in guest suite,Private room,1,1 shared bath,1,1,211,3,30,363,0,,,,,,t,
30983826,231482476,19/12/2018,within an hour,1,f,,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.30247,-99.24574,Entire guest suite,Entire home/apt,4,1 bath,2,3,399,2,1125,84,13,97,10,10,10,10,f,0.47
30983968,9988682,13/11/2013,within an hour,1,f,Polanco,24,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43367,-99.14523,Entire apartment,Entire home/apt,2,1 bath,1,1,512,2,31,83,82,98,10,10,10,10,f,2.91
30990726,163395340,20/12/2017,,,t,Portales,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,19.36702,-99.15515,Entire apartment,Entire home/apt,6,1 bath,2,2,600,4,90,269,13,97,10,10,10,10,t,0.46
30997856,179800202,21/03/2018,within an hour,1,t,Polanco,36,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",t,t,19.43332,-99.19141,Entire apartment,Entire home/apt,3,1 bath,1,1,1100,1,1125,354,50,98,10,10,10,10,f,1.78
30998313,97613358,02/10/2016,a few days or more,0,f,Condesa,2,"['email', 'phone', 'reviews', 'work_email']",t,f,19.40953,-99.17964,Private room in hostel,Private room,6,1 private bath,1,6,2100,1,30,365,2,100,10,10,10,8,f,0.14
30998403,97457747,01/10/2016,within an hour,1,f,,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43637,-99.17881,Entire apartment,Entire home/apt,4,2.5 baths,2,2,3500,3,1125,301,1,100,10,10,10,8,f,0.04
30998476,230715039,14/12/2018,within a few hours,1,f,,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.42307,-99.17552,Entire apartment,Entire home/apt,4,1 bath,2,2,790,1,1125,326,101,93,9,10,9,10,f,3.56
30998957,198471653,27/06/2018,within an hour,0.95,t,Roma Norte,6,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.42295,-99.16011,Entire apartment,Entire home/apt,5,2 baths,2,3,999,2,1125,174,61,96,10,10,10,10,f,2.16
31000717,2781910,29/06/2012,,,f,,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42071,-99.15568,Entire apartment,Entire home/apt,5,1.5 baths,3,3,2000,30,30,363,1,,,,,,f,0.04
31001798,4894120,29/01/2013,,,t,,12,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']",t,t,19.42888,-99.16975,Entire house,Entire home/apt,16,4 baths,4,9,3464,1,1125,160,102,97,10,10,10,10,t,3.6
31002656,168173597,16/01/2018,a few days or more,0,f,,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.4308,-99.15548,Private room in apartment,Private room,2,1 private bath,1,1,420,1,4,88,0,,,,,,f,
31003297,229269989,05/12/2018,within a day,1,f,Polanco,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43244,-99.18879,Private room in apartment,Private room,2,1 shared bath,1,1,1500,1,60,180,5,95,10,10,10,10,t,0.18
31016033,20229575,18/08/2014,within an hour,0.93,t,Guerrero,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.4082,-99.17279,Entire apartment,Entire home/apt,6,1 bath,2,2,875,1,1125,118,54,94,10,10,10,10,f,1.9
31021904,221174825,17/10/2018,within an hour,1,t,,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.35578,-99.15733,Entire apartment,Entire home/apt,3,2 baths,1,1,886,1,1125,184,22,99,10,10,10,10,t,0.79
31036813,187446159,02/05/2018,within an hour,1,t,Florida/Axotla,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.35712,-99.17786,Private room in house,Private room,2,1 private bath,1,1,350,1,10,271,46,96,10,10,10,10,f,1.75
31037719,183727666,11/04/2018,within a day,0.78,f,Roma Norte,2,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,19.41338,-99.15455,Private room in apartment,Private room,2,1 private bath,1,1,420,1,360,360,60,93,10,10,10,10,t,4.24
31038877,119507082,06/03/2017,within a few hours,0.78,f,Coyoacán,42,"['phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.44064,-99.16496,Private room in loft,Private room,3,1 private bath,1,2,700,1,1125,240,10,94,9,10,10,10,f,0.56
31054539,78456925,18/06/2016,within an hour,1,t,Hipódromo,3,"['email', 'phone', 'google', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.40307,-99.1705,Room in serviced apartment,Hotel room,2,1 bath,1,1,200,3,1125,306,80,97,10,10,10,10,t,2.82
31057449,224561220,06/11/2018,within an hour,1,t,Narvarte,3,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,19.38245,-99.1604,Private room in house,Private room,1,1.5 baths,1,1,280,1,90,331,13,95,10,10,10,10,t,0.47
31065153,124321147,04/04/2017,a few days or more,0.25,f,,4,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.33235,-99.19703,Private room in house,Private room,3,3 shared baths,2,2,950,2,1125,365,0,,,,,,t,
